,prot,filename,plddt,rmsd,rmsd_m,wrmsd,designable,designable_w,designable_m,designable_w_m,rmsd_sheba,designable_sheba,rmsd_sheba_m,designable_sheba_m,rmsd_tm_m,designable_tm_m,rmsd_tm,designable_tm,rmsd_mout,designable_rmsd_out_m,rmsd_out,designable_rmsd_out
2226,d3cova,sample_4,86.68331458040319,0.7384320117997465,0.5161423830136713,0.7346800039488721,True,True,True,True,0.742419765717737,True,0.5299056791249386,True,0.5413584041326782,True,0.7501450384399854,True,0.4659402092524267,True,0.4659402092524267,True
888,d1uc4g,sample_3,78.32118518518519,2.446541777934457,1.863619333420647,2.247924666263011,False,False,True,True,2.351106369292405,False,1.3656388217436504,True,1.5510217793114425,True,2.5396976460759073,False,1.2990171036127716,True,1.2990171036127716,True
4809,d2ra6a,sample_4,85.76799811142587,0.4920038921067645,0.3469593245229299,0.4899495865970911,True,True,True,True,0.4920076353641628,True,0.3471292724126595,True,0.350959214629978,True,0.4909969742792381,True,0.2940551710632972,True,0.2940551710632972,True
6880,d6a3ka,sample_1,89.49050429184548,0.4485782002347846,0.3962290887268074,0.448547855211655,True,True,True,True,0.4485756354350954,True,0.3960793955085167,True,0.3937333753017976,True,0.450343923116445,True,0.3672409538677833,True,0.3672409538677833,True
1345,d3rysa,sample_1,90.57009573195052,0.5166059865882399,0.4309078369691978,0.5129959939612007,True,True,True,True,0.514445237200711,True,0.4311221216413829,True,0.431608111215801,True,0.5168049503408333,True,0.4044888696250618,True,0.4044888696250618,True
2210,d6yc8a,sample_3,91.70848810872027,0.3728558777705508,0.33403538413244,0.3734777384658701,True,True,True,True,0.3728687291454807,True,0.3337947871585329,True,0.3332652031604247,True,0.3728347871476592,True,0.3213912345694723,True,0.3213912345694723,True
2570,d1o7ia,sample_3,90.58048292108364,0.4482124791039018,0.3612959446976397,0.4307955965741855,True,True,True,True,0.4482052841696254,True,0.361052458161167,True,0.3646502406368325,True,0.44789611980283,True,0.3124981497147466,True,0.3124981497147466,True
516,d2fp1a,sample_4,89.79108713692946,0.4843933442538554,0.3522268048882026,0.4762765674104242,True,True,True,True,0.4808804958295728,True,0.352227860994133,True,0.3566333961348335,True,0.4854918058646269,True,0.3318356705986458,True,0.3318356705986458,True
2575,d1izca,sample_7,83.07053903345724,1.634096883094308,0.9406719458953684,1.5032189305057262,True,True,True,True,1.5100422889927183,True,0.7301517413511808,True,1.0506649636962533,True,1.7994255728302713,True,0.7653544196511676,True,0.7653544196511676,True
1033,d3mx3a,sample_2,77.71143307914805,1.3508791822722517,0.9170894584436292,1.336681410937045,True,True,True,True,1.3537053892331667,True,0.7815313707975959,True,0.881095819607973,True,1.4667068235215674,True,0.7327202419176757,True,0.7327202419176757,True
699,d4nima,sample_2,83.74762626262627,1.0413760236263327,0.5820413758557369,0.9236251105769192,True,True,True,True,0.987714010692385,True,0.4998999221529676,True,0.6564943082398336,True,1.1018727899905183,True,0.5076397824095392,True,0.5076397824095392,True
4452,d1fjha,sample_3,86.28110277136258,0.665667598178966,0.4134014641729521,0.6423447399049232,True,True,True,True,0.6489359968647123,True,0.4012309840613582,True,0.4326464122200411,True,0.6778107694699497,True,0.3608894931408837,True,0.3608894931408837,True
4745,d1hnua,sample_5,87.33604316546763,0.6222551972622493,0.4582500524102906,0.6233924412353197,True,True,True,True,0.6221783577379562,True,0.4569743284248552,True,0.4555668440277478,True,0.6234158242353923,True,0.4316121478814723,True,0.4316121478814723,True
940,d1rtwa,sample_1,86.78612221587665,0.4469485972217861,0.3809572882404537,0.4468233370553883,True,True,True,True,0.4469502955262744,True,0.3805380811887419,True,0.3805365619158263,True,0.4469501912486536,True,0.3561570747244375,True,0.3561570747244375,True
5572,d1l9xa,sample_7,94.92466348241425,0.5475002699669816,0.4676718367798064,0.5482734820618616,True,True,True,True,0.547905392592805,True,0.448445441482183,True,0.4520374452233322,True,0.5713529820772639,True,0.4070457360901355,True,0.4070457360901355,True
5185,d1bhea,sample_7,89.9010088691796,0.6924999937576268,0.4845783656306605,0.6677608219512432,True,True,True,True,0.6816319397820207,True,0.4435161930314697,True,0.4801726641035104,True,0.7059224755060305,True,0.4228767255363237,True,0.4228767255363237,True
8433,d5uwza,sample_6,89.06121839080461,0.5102548464210769,0.4640540627895826,0.5092332236042918,True,True,True,True,0.5102447620489772,True,0.4645069531073917,True,0.4645140171938343,True,0.5102440381221974,True,0.4397366677213249,True,0.4397366677213249,True
2953,d5hpja,sample_7,89.91523493975902,0.5707635130398991,0.504972847826346,0.5689906045705156,True,True,True,True,0.570798093053087,True,0.4898040211313942,True,0.4898212739124822,True,0.5763588977784765,True,0.4180001196328076,True,0.4180001196328076,True
5806,d3wj7a,sample_7,87.05204219745222,1.110308185393372,0.6729274185446095,1.1188688870191783,True,True,True,True,1.0816152590385628,True,0.6091090392232306,True,0.6265239002081548,True,1.1153296188442252,True,0.6041225100468475,True,0.6041225100468475,True
1406,d1epaa,sample_5,83.94818334735072,0.6069549213866291,0.3616071593883025,0.6015064842721157,True,True,True,True,0.6127291530503428,True,0.3586600560138043,True,0.3726129815023924,True,0.6596243659160514,True,0.3260152062319255,True,0.3260152062319255,True
3178,d4bcta,sample_7,88.83398345968298,0.6299790289949476,0.4280714592151313,0.6161962199940185,True,True,True,True,0.622009451844846,True,0.4318344956331441,True,0.4254134209258979,True,0.6242123338911616,True,0.3899051047602243,True,0.3899051047602243,True
4458,d2q62a,sample_4,82.82981828839391,2.157686240316074,1.232051353821519,1.7046176092866714,False,True,True,True,1.9145999141842265,True,0.8755180623584043,True,1.4837804159909045,True,2.4354547289840514,False,1.1039885691394762,True,1.1039885691394762,True
7188,d1j2ma,sample_2,51.715585365853656,5.299107188549823,3.759378074856122,4.9175085557338605,False,False,False,False,5.286883987385431,False,3.4321664321597023,False,3.978970431667272,False,5.680157730462325,False,2.8260188229083374,False,2.8260188229083374,False
3664,d1z8ua,sample_7,86.80269081500649,0.5516731790827382,0.44575507733746,0.5461222559635274,True,True,True,True,0.5516710250628896,True,0.445712038476887,True,0.4650073307824863,True,0.5514389099514072,True,0.4147916988647961,True,0.4147916988647961,True
7060,d4yzra,sample_1,83.86780126182963,0.6835419497677251,0.5698306348326615,0.6813465958805941,True,True,True,True,0.6822256566857712,True,0.5660748296357018,True,0.5698681471823419,True,0.682149792325841,True,0.5197344428041076,True,0.5197344428041076,True
4267,d2x9va,sample_7,86.79412184412735,0.5610417787157305,0.3565094663098158,0.5551373041030213,True,True,True,True,0.555423822587651,True,0.3568039646019666,True,0.3613493351523383,True,0.5578818069292253,True,0.304849595890526,True,0.304849595890526,True
5204,d3ehma,sample_5,81.25394861561486,0.9574353542605002,0.6756359264542902,0.9487308229102482,True,True,True,True,0.9533590606386794,True,0.5388417364081359,True,0.5420666660538059,True,1.0854852353512343,True,0.4644379582369534,True,0.4644379582369534,True
966,d4r1sa,sample_5,90.15660554197228,0.592469242325477,0.4423098011800897,0.5679819626591854,True,True,True,True,0.5770884856079559,True,0.4258490272765863,True,0.4331143681898101,True,0.583557236601989,True,0.3979768035072857,True,0.3979768035072857,True
4432,d6gkxa,sample_1,71.83869607843137,2.024883594790944,1.5253094796581077,1.6888235122736746,True,True,True,True,1.7164024912124038,True,0.8598466203580976,True,1.027506582922217,True,1.8224430110670653,True,0.9099799229962604,True,0.9099799229962604,True
5534,d6y0ha,sample_8,87.15294328786791,0.6443157868639722,0.5677888967678097,0.6432862120129473,True,True,True,True,0.6443503143900884,True,0.5496035850268775,True,0.5574635704347981,True,0.766420402168762,True,0.5005988899437238,True,0.5005988899437238,True
6359,d3ksna,sample_3,85.87215038650739,0.7410901511443244,0.5836523674010334,0.7252461427704444,True,True,True,True,0.7347294347206267,True,0.5790556594443121,True,0.5823685331460735,True,0.7393387800711873,True,0.5274719175999159,True,0.5274719175999159,True
352,d1wjxa,sample_7,80.7643673012318,0.5069874011545011,0.4424164714716526,0.5038469738715458,True,True,True,True,0.507008545162068,True,0.4423417173027894,True,0.4423283224396261,True,0.5070057563171311,True,0.415425744394152,True,0.415425744394152,True
912,d4f7ub,sample_4,80.23968992248062,0.6532433793264719,0.4166190042258934,0.6023480229519051,True,True,True,True,0.63177274041648,True,0.4084271974182408,True,0.4710275013878393,True,0.6483055903733164,True,0.3604579891436709,True,0.3604579891436709,True
8457,d1ejea,sample_2,83.10961408259986,1.422208932937668,0.964841722459748,1.3799708746003574,True,True,True,True,1.2662389099447386,True,0.7308711176681634,True,0.9707097798942292,True,1.67015090742676,True,0.8704538082975087,True,0.8704538082975087,True
4637,d1fjgl,sample_7,59.10440848214286,6.311003233692787,3.145081928513483,6.233008842483283,False,False,False,False,5.963350501364161,False,2.089241040946368,False,3.0511519691850753,False,6.452850983077311,False,2.228478157724891,False,2.228478157724891,False
4584,d1gy8a,sample_4,83.46895731280617,0.7725903654747287,0.584524982398416,0.7685193528203396,True,True,True,True,0.7714133685785464,True,0.5869598201923516,True,0.5858874186741099,True,0.7711519574148613,True,0.5373675384187996,True,0.5373675384187996,True
6609,d1twfh,sample_4,62.157930702598655,2.2461593468912255,1.526983887593972,1.9255285715873347,False,False,False,False,2.112943688044468,False,1.134348134572248,False,1.6628041946348062,False,2.568207996920791,False,1.0373660840376706,False,1.0373660840376706,False
3624,d3vxga,sample_2,83.22360807401176,0.8185708864719659,0.5969544579043721,0.8138190991794947,True,True,True,True,0.8170335852195331,True,0.573187465826342,True,0.582964210181117,True,0.8914524234618946,True,0.48445484775671,True,0.48445484775671,True
5802,d3vava,sample_2,90.36944533333332,0.4563497899541007,0.3498897525001134,0.4537232890172448,True,True,True,True,0.4549722547199002,True,0.3404589106652683,True,0.3441304940996567,True,0.4564548907105416,True,0.3041887618634079,True,0.3041887618634079,True
3367,d3l3ba,sample_7,89.88575535168196,0.4794722447728062,0.3903031550216475,0.4773931377387227,True,True,True,True,0.4794838598642424,True,0.3774198032080486,True,0.3701866836995356,True,0.4842334515358359,True,0.3220043836027857,True,0.3220043836027857,True
7100,d1xm3a,sample_8,84.58427251732101,1.859946904488452,1.3710170220453142,1.3936568421219242,True,True,True,True,1.47402873418719,True,0.701384666095271,True,0.9616696285205512,True,1.6895685138678085,True,1.2639342264068143,True,1.2639342264068143,True
6081,d5nbca,sample_3,77.54898814949864,1.161314836845995,1.1014081181336284,1.1723578576262657,True,True,True,True,1.1627738492969095,True,1.1010475850054364,True,1.1193266049168962,True,1.1667707178260815,True,1.0489674680712415,True,1.0489674680712415,True
2875,d2vpaa,sample_1,71.5916566063045,7.7669209471669935,4.747252743670256,8.24423161489115,False,False,False,True,7.4355956342683,False,4.065348314387695,False,7.794746355625057,False,10.240934267624182,False,4.437010514463273,False,4.437010514463273,False
6989,d1lwba,sample_1,88.80543604651162,0.4816974306792869,0.3786199741837928,0.4824457337499715,True,True,True,True,0.4817209389266736,True,0.3782931009133807,True,0.380535706074472,True,0.5896217836420766,True,0.3455119249006445,True,0.3455119249006445,True
7427,d1hxra,sample_5,83.97721153846155,0.4015506091825382,0.3286128723450963,0.4000558557262552,True,True,True,True,0.4015615492224101,True,0.3290196653396924,True,0.3290249238243848,True,0.4015611452384204,True,0.2956325877184307,True,0.2956325877184307,True
1556,d4afha,sample_8,87.4104326923077,0.7271826378267858,0.5223881782541925,0.7192740747257504,True,True,True,True,0.7255665524840276,True,0.5200866045366388,True,0.5147900083502992,True,0.7274669991207475,True,0.4508844478426858,True,0.4508844478426858,True
2757,d5nx5a,sample_4,88.33399817850639,0.6652632688489772,0.5350588201390052,0.6623756298623337,True,True,True,True,0.6652646781374693,True,0.5327503978859416,True,0.5327512967190593,True,0.6673672094291141,True,0.5046045867506295,True,0.5046045867506295,True
6605,d1ydya,sample_8,87.89105120248254,0.6607832536956444,0.5155138906414398,0.6528103969828339,True,True,True,True,0.6608062031327642,True,0.5019357573827495,True,0.5074257945179832,True,0.7428604082497775,True,0.4405561427110047,True,0.4405561427110047,True
5665,d3mgxa,sample_1,83.2920472972973,0.8817368318587679,0.6636901483786863,0.8702928759674522,True,True,True,True,0.8787786313310157,True,0.6406449711348354,True,0.6617363284459601,True,0.8932795468292472,True,0.5907433649524481,True,0.5907433649524481,True
1216,d3eefa,sample_7,91.64106254709873,0.3982091209761099,0.3059946011138868,0.399914085202351,True,True,True,True,0.3982172247630047,True,0.3040739250326779,True,0.3096584405702015,True,0.3996568749236043,True,0.2544465871066663,True,0.2544465871066663,True
3172,d1qrea,sample_1,88.28906852960745,1.1181628298105806,0.7386094548762835,0.9647575296431214,True,True,True,True,0.979562237565442,True,0.4180857498612775,True,0.5100604798543402,True,1.379374393291405,True,0.6731460983613964,True,0.6731460983613964,True
85,d1e29a,sample_1,86.69920465567411,0.6542475469315854,0.455068720268419,0.6079222799730684,True,True,True,True,0.6385585916138332,True,0.4027827774606164,True,0.4115024408525526,True,0.7162210916503059,True,0.4008560348602397,True,0.4008560348602397,True
3290,d1q8ca,sample_3,72.92174187725631,1.9376323662192456,1.3291039389597064,1.4975381242318315,True,True,True,True,1.761842186307253,True,1.0732952137996508,True,1.5917076285923395,True,2.177704301351551,False,1.2733424280445829,True,1.2733424280445829,True
8805,d3nhma,sample_4,82.60305396096442,0.5408823429375467,0.4291415624183592,0.5066313931706563,True,True,True,True,0.5408598040328922,True,0.3760676242569543,True,0.4146403300083146,True,0.5720818594637754,True,0.3419966593062431,True,0.3419966593062431,True
8360,d1g5ta,sample_8,86.48167353668589,0.6227959000129476,0.4102821541519189,0.5914148576430912,True,True,True,True,0.6168930003313512,True,0.4091393977791542,True,0.4294928638981259,True,0.6414392252828723,True,0.373600332888471,True,0.373600332888471,True
920,d1ofwa,sample_5,59.55274977085243,5.170442457454567,4.903714367148815,5.16026718834009,False,False,False,False,6.894968395438979,False,5.592645502541101,False,5.1608239662313355,False,5.449757374618366,False,4.371317549526363,False,4.371317549526363,False
3848,d4e5ya,sample_3,85.15719115191987,0.7741897626883514,0.4991711752081173,0.7690652287029959,True,True,True,True,0.7754358236520329,True,0.4819048135595844,True,0.4984128696436775,True,0.7753370393431717,True,0.4118860722085685,True,0.4118860722085685,True
4472,d6xjja,sample_8,86.59868603642671,0.5455117802069303,0.4643159304165621,0.5445856106869874,True,True,True,True,0.5455085565999365,True,0.4272339594383811,True,0.4264759606975539,True,0.5543061883099496,True,0.3710439303814511,True,0.3710439303814511,True
5043,d4cyba,sample_4,88.87207425343018,1.19030119782039,0.7639186078126101,0.8916186265162386,True,True,True,True,0.955928559202598,True,0.4736539412478829,True,0.5482011917091969,True,1.046065066505823,True,0.6412526631734573,True,0.6412526631734573,True
3599,d1jjva,sample_8,94.66109176155392,0.7701295002860227,0.6772471755120901,0.7679891488125882,True,True,True,True,0.770104804994844,True,0.6772377122646352,True,0.6764449521413155,True,0.7674044772118392,True,0.6455041732505712,True,0.6455041732505712,True
8490,d1k8kc,sample_4,83.91648391812865,1.5788979234417306,0.7842280669679527,1.5352322042485844,True,True,True,True,1.3679520601005133,True,0.6616234016705682,True,0.9930689272072324,True,1.663443539590303,True,0.712405033431204,True,0.712405033431204,True
588,d1cnt1,sample_4,73.22829999999999,1.2452836070405768,0.7817114419699143,1.1502335505874417,True,True,True,True,1.204383929100452,True,0.7236132311009368,True,0.8659420378732655,True,1.269834338186646,True,0.6939332287816183,True,0.6939332287816183,True
1380,d5uwci,sample_4,83.73759868421051,0.7722709185456599,0.6103236937041963,0.7620435918801177,True,True,True,True,0.7689881963401984,True,0.5787075990965209,True,0.5989933174566064,True,0.7786402779569401,True,0.5114818967225093,True,0.5114818967225093,True
2400,d2egda,sample_2,85.95618233618234,0.818769859828492,0.6340438732623981,0.7847360512685185,True,True,True,True,0.8187903972210289,True,0.6343722421712457,True,0.561960753012265,True,0.793889760415134,True,0.6054802172623547,True,0.6054802172623547,True
2006,d7d6aa,sample_8,87.34780025940337,0.5497739750892789,0.4618905889740314,0.5489849938610676,True,True,True,True,0.5503896863270805,True,0.4622748035028847,True,0.4606603307611038,True,0.5498276824710775,True,0.4210395038243888,True,0.4210395038243888,True
8416,d3myba,sample_7,85.90597038603913,0.7607687054296817,0.6065296616330698,0.7129789025886761,True,True,True,True,0.7384835319146849,True,0.5513079982125366,True,0.5478637534567168,True,0.7330743347908505,True,0.493445854999004,True,0.493445854999004,True
2603,d3mw6a,sample_5,90.09502207505518,0.961684931420738,0.8206481829914307,0.9205109925562168,True,True,True,True,0.9617073314646924,True,0.8209058552332218,True,0.787790591777515,True,0.9510555992306392,True,0.8008664071690929,True,0.8008664071690929,True
3889,d7kjga,sample_7,85.10503517215847,0.6716743366008614,0.5005993227362011,0.672062367337403,True,True,True,True,0.6721597676472061,True,0.5030901127868661,True,0.5021726530570679,True,0.6714129395746782,True,0.4712326918066889,True,0.4712326918066889,True
6840,d3ooxa,sample_6,84.49983634074695,1.019418366302584,0.7193784400069354,1.003881294525223,True,True,True,True,1.007785047588759,True,0.6929310286789002,True,0.7149870318747958,True,1.022835124214848,True,0.5914070280598429,True,0.5914070280598429,True
2652,d7bx9a,sample_3,88.84628367670365,0.4841901796722873,0.4011649978468099,0.4747093058373567,True,True,True,True,0.4841578709453301,True,0.3925736263757916,True,0.396971652072451,True,0.4830550486427252,True,0.3541376077558839,True,0.3541376077558839,True
3136,d1xoub,sample_1,75.15253493013972,2.497610944271,2.082018120684091,2.4726216296283217,False,False,False,True,2.558725754657301,False,2.1709258034779824,False,2.639381039656695,False,2.9960412567782537,False,1.9417302273010535,True,1.9417302273010535,True
4492,d4og1a,sample_7,86.44519851773426,0.7265163458332379,0.5634993571256383,0.7015092216737369,True,True,True,True,0.7192942579951247,True,0.543944599099824,True,0.57484986647755,True,0.7934442537631637,True,0.5120309348168127,True,0.5120309348168127,True
6011,d2cboa,sample_8,91.78664102564105,0.5306443896848623,0.3742638413576354,0.5226909521457638,True,True,True,True,0.53063281414576,True,0.3745834435929475,True,0.3860384883988448,True,0.5311440018869589,True,0.3326518861601089,True,0.3326518861601089,True
6759,d3q31a,sample_6,86.26089485458611,0.8302141755363256,0.6591027158043703,0.8182659754849235,True,True,True,True,0.829828053137006,True,0.6349282458194225,True,0.6556248592858566,True,0.830529160018377,True,0.6025415919446327,True,0.6025415919446327,True
1388,d5l37a,sample_5,85.00061962134251,0.6538711177938901,0.5466605245928282,0.6277909077309978,True,True,True,True,0.6539197008658958,True,0.5291664757656214,True,0.5167977333637679,True,0.702334886734873,True,0.4108323790225192,True,0.4108323790225192,True
3041,d1r3ra,sample_8,86.58317437204222,0.5279080107169308,0.4158342022686989,0.5277731810483466,True,True,True,True,0.5274574292470716,True,0.4152268774142473,True,0.4132680565202544,True,0.527957408457786,True,0.37341489567533,True,0.37341489567533,True
143,d4lera,sample_8,85.38220183486239,0.7557513697517835,0.565015602114904,0.7466239120375613,True,True,True,True,0.7523070755416135,True,0.54134089899838,True,0.558353147517302,True,0.8333004165352998,True,0.4705125578534203,True,0.4705125578534203,True
3801,d1dpjb,sample_4,82.65521897810218,0.9035025808197128,0.9381655486857008,0.9035643005459254,True,True,True,True,0.9386499712766022,True,0.940965629906822,True,0.936689630442814,True,0.9960483046232396,True,0.8444663711481256,True,0.8444663711481256,True
7363,d4c92f,sample_7,86.06351791530945,0.6697639816625516,0.5575178543982641,0.6358129185456081,True,True,True,True,0.6697681368788111,True,0.5018850034463245,True,0.557504230420725,True,0.6808552446500297,True,0.4467184740373894,True,0.4467184740373894,True
3145,d1x7ga,sample_1,90.61659139784946,0.4439210722168797,0.3259267739309863,0.4420094277407909,True,True,True,True,0.4439198667044965,True,0.3259162813067355,True,0.3259085708841747,True,0.443920954896565,True,0.2966953563208939,True,0.2966953563208939,True
7031,d1qfta,sample_5,85.37164670658682,0.9691833059330276,0.5797178981936559,0.8711435269378337,True,True,True,True,0.9055322362142644,True,0.4917259601877549,True,0.5985375419621757,True,0.9924989407545032,True,0.5246533602901597,True,0.5246533602901597,True
6054,d1xg4a,sample_2,85.44708972570898,0.8958324652320074,0.6568511727465622,0.8989572238916569,True,True,True,True,0.8937797900637914,True,0.5701498159231461,True,0.5990610098588381,True,1.0777127313224537,True,0.503255994783081,True,0.503255994783081,True
6909,d1r94a,sample_2,82.26783819628646,0.7034008203165383,0.4642259731288896,0.6969103313992628,True,True,True,True,0.7034116038951448,True,0.4648909961058621,True,0.4918181380804615,True,0.7164556954947882,True,0.3805273371123288,True,0.3805273371123288,True
1647,d1vh4a,sample_6,88.69167577999356,0.5684466041789726,0.4733294506701728,0.5665285988227164,True,True,True,True,0.5684635629662064,True,0.473425548931579,True,0.4734170846359584,True,0.568464288780734,True,0.4309790261456432,True,0.4309790261456432,True
7534,d1c3ca,sample_7,86.62348708487083,0.8607197164955119,0.6776506694760756,0.8458379557334719,True,True,True,True,0.851989055691255,True,0.6242024669168086,True,0.6472501632390595,True,0.8736056059676692,True,0.6106657542610019,True,0.6106657542610019,True
1891,d7bipa,sample_7,82.41492920015308,0.6282473425299248,0.5163727697623725,0.6283078590368223,True,True,True,True,0.628761692004885,True,0.5137443910751409,True,0.5152344025113738,True,0.6289300729976902,True,0.4728893330320672,True,0.4728893330320672,True
5522,d3hhya,sample_3,86.12539790575917,0.9510324655049428,0.8026189688274957,0.961874430916396,True,True,True,True,0.9544106609953092,True,0.7946968963105314,True,0.796173151612972,True,0.951010867064322,True,0.7147302382355311,True,0.7147302382355311,True
1583,d1niga,sample_8,84.36258200168209,0.893562981039811,0.6995871440985975,0.8831349181769477,True,True,True,True,0.8935906835896725,True,0.6728579257688834,True,0.6855946854096879,True,0.9459534345116668,True,0.5960620158862283,True,0.5960620158862283,True
