pdb_name,length,scr_pctg,header,tm_score,sc_rmsd,plddt,pct_helix,pct_strand,pct_coil
d1ctfa,68,scrambled_0.1,sample_42,0.9530660183887052,0.5629161335365543,88.15,0.5,0.2647058823529412,0.2352941176470588
d1ctfa,68,scrambled_0.1,sample_43,0.9362394726598778,0.6529148572033207,80.81,0.4852941176470588,0.2647058823529412,0.25
d1ctfa,68,scrambled_0.1,sample_44,0.9496099615070231,0.5888770778064982,79.76,0.5,0.2647058823529412,0.2352941176470588
d1ctfa,68,scrambled_0.1,sample_45,0.9674016447070996,0.4551934958999122,89.84,0.5,0.2647058823529412,0.2352941176470588
d1ctfa,68,scrambled_0.1,sample_46,0.9596312901944046,0.5183786374526553,84.23,0.5,0.2647058823529412,0.2352941176470588
d1ctfa,68,scrambled_0.1,sample_47,0.9479397081493144,0.6001167170955058,84.23,0.5,0.2647058823529412,0.2352941176470588
d1ctfa,68,scrambled_0.1,sample_48,0.9828634141540152,0.3451319779927382,88.53,0.5,0.2647058823529412,0.2352941176470588
d1ctfa,68,scrambled_0.1,sample_49,0.9575810895352448,0.5289374662392962,86.44,0.4852941176470588,0.2647058823529412,0.25
d1ctfa,68,scrambled_0.1,sample_50,0.9502772352384692,0.5823209592782164,85.09,0.5,0.2647058823529412,0.2352941176470588
d1ctfa,68,scrambled_0.1,sample_51,0.9535706809522384,0.5754801984853728,81.88,0.5,0.2941176470588235,0.2058823529411764
d1ctfa,68,scrambled_0.1,sample_52,0.946202980319256,0.5829966180139713,80.95,0.5,0.2352941176470588,0.2647058823529412
d1ctfa,68,scrambled_0.1,sample_53,0.9713231161004576,0.4147410333199757,87.87,0.5,0.2647058823529412,0.2352941176470588
d1ctfa,68,scrambled_0.1,sample_54,0.937628135579348,0.6605603887304817,81.93,0.4705882352941176,0.2647058823529412,0.2647058823529412
d1ctfa,68,scrambled_0.1,sample_55,0.966802993049329,0.442973646075141,88.81,0.5,0.2647058823529412,0.2352941176470588
d1ctfa,68,scrambled_0.1,sample_56,0.9817263586995972,0.3433132401535069,86.88,0.5441176470588235,0.2647058823529412,0.1911764705882352
d1ctfa,68,scrambled_0.1,sample_57,0.9661096037617868,0.4616882139289401,89.31,0.5,0.2647058823529412,0.2352941176470588
d1ctfa,68,scrambled_0.1,sample_58,0.9688077007956756,0.4330078858557327,84.63,0.5,0.2647058823529412,0.2352941176470588
d1ctfa,68,scrambled_0.1,sample_59,0.9430648323015558,0.6244805224296701,89.19,0.4852941176470588,0.2647058823529412,0.25
d1ctfa,68,scrambled_0.1,sample_60,0.962166599464395,0.4845320786009394,85.39,0.5,0.2647058823529412,0.2352941176470588
d1ctfa,68,scrambled_0.1,sample_61,0.95492590086714,0.5670387334230714,88.3,0.4852941176470588,0.2647058823529412,0.25
d1ctfa,68,scrambled_0.1,sample_62,0.9602980790382484,0.5142653263553952,84.3,0.5441176470588235,0.2647058823529412,0.1911764705882352
d1ctfa,68,scrambled_0.1,sample_63,0.9680135090498672,0.4343351756618755,87.48,0.4852941176470588,0.2647058823529412,0.25
d1ctfa,68,scrambled_0.1,sample_64,0.9636341942185512,0.478361884483735,88.65,0.5,0.2647058823529412,0.2352941176470588
d1ctfa,68,scrambled_0.2,colabfold_d1ctfa,0.9734848063823208,0.3860049525397255,88.71,0.5,0.2647058823529412,0.2352941176470588
d1ctfa,68,scrambled_0.2,sample_1,0.9471207322411372,0.5784860020910199,88.31,0.5,0.3088235294117647,0.1911764705882352
d1ctfa,68,scrambled_0.2,sample_2,0.944558426939111,0.5863756485158143,79.45,0.5,0.2647058823529412,0.2352941176470588
d1ctfa,68,scrambled_0.2,sample_3,0.9380556302797658,0.6479457596931644,81.64,0.4852941176470588,0.2647058823529412,0.25
d1ctfa,68,scrambled_0.2,sample_4,0.9297808976412454,0.6889183552404076,80.34,0.4852941176470588,0.2647058823529412,0.25
d1ctfa,68,scrambled_0.2,sample_5,0.923100943884101,0.7533361963079396,75.75,0.5,0.2647058823529412,0.2352941176470588
d1ctfa,68,scrambled_0.2,sample_6,0.9576637483344724,0.5144570025734655,81.58,0.4852941176470588,0.2647058823529412,0.25
d1ctfa,68,scrambled_0.2,sample_7,0.8866046680038612,1.0474762355552691,71.03,0.4264705882352941,0.2205882352941176,0.3529411764705882
d1ctfa,68,scrambled_0.2,sample_8,0.9490013937536512,0.579722972363846,83.7,0.4852941176470588,0.2647058823529412,0.25
d1ctfa,68,scrambled_0.2,sample_9,0.927227832065506,0.7536239322955248,73.27,0.5,0.2058823529411764,0.2941176470588235
d1ctfa,68,scrambled_0.2,sample_10,0.9004855207009851,0.8838512758950927,77.6,0.5147058823529411,0.2647058823529412,0.2205882352941176
d1ctfa,68,scrambled_0.2,sample_11,0.949657194789756,0.5861213370487368,84.17,0.5,0.2647058823529412,0.2352941176470588
d1ctfa,68,scrambled_0.2,sample_12,0.9610790849241542,0.5014895213852557,81.5,0.5,0.2941176470588235,0.2058823529411764
d1ctfa,68,scrambled_0.2,sample_13,0.8708484454448691,1.0587353768234713,79.65,0.4705882352941176,0.2647058823529412,0.2647058823529412
d1ctfa,68,scrambled_0.2,sample_14,0.9416275043647804,0.652674672689508,76.54,0.5,0.2205882352941176,0.2794117647058823
d1ctfa,68,scrambled_0.2,sample_15,0.9149370403505308,0.7973059382667155,68.5,0.5,0.2647058823529412,0.2352941176470588
d1ctfa,68,scrambled_0.2,sample_16,0.938763234500714,0.6371047557847843,80.59,0.5,0.2205882352941176,0.2794117647058823
d1ctfa,68,scrambled_0.2,sample_17,0.955674652578801,0.5418250600877146,78.71,0.5,0.2647058823529412,0.2352941176470588
d1ctfa,68,scrambled_0.2,sample_18,0.9264581865282804,0.7160805674918207,83.66,0.5,0.25,0.25
d1ctfa,68,scrambled_0.2,sample_19,0.958411863932872,0.5342217375746185,82.05,0.5,0.2647058823529412,0.2352941176470588
d1ctfa,68,scrambled_0.2,sample_20,0.8584945225662081,1.1415356961799792,62.73,0.4705882352941176,0.1323529411764706,0.3970588235294117
d1ctfa,68,scrambled_0.2,sample_21,0.8963585578893138,0.9263169290393676,68.15,0.4558823529411764,0.2647058823529412,0.2794117647058823
d1ctfa,68,scrambled_0.2,sample_22,0.8375953809472287,1.3541647971110666,69.03,0.5,0.2352941176470588,0.2647058823529412
d1ctfa,68,scrambled_0.2,sample_23,0.8864690117086971,1.0683984091680263,67.13,0.4852941176470588,0.1764705882352941,0.3382352941176471
d1ctfa,68,scrambled_0.2,sample_24,0.9401066629528252,0.6389966409054765,67.02,0.4852941176470588,0.2205882352941176,0.2941176470588235
d1ctfa,68,scrambled_0.2,sample_25,0.9581852546555092,0.4886669615163417,81.17,0.5,0.2647058823529412,0.2352941176470588
d1ctfa,68,scrambled_0.2,sample_26,0.9041575950974328,0.8943859693170397,73.91,0.5,0.0,0.5
d1ctfa,68,scrambled_0.2,sample_27,0.9358853094335984,0.650017118625324,86.64,0.4852941176470588,0.2647058823529412,0.25
d1ctfa,68,scrambled_0.2,sample_28,0.910504981523492,0.7959080315708116,84.73,0.4852941176470588,0.25,0.2647058823529412
d1ctfa,68,scrambled_0.2,sample_29,0.8969368676273867,0.9022719863820914,74.69,0.5,0.1470588235294117,0.3529411764705882
d1ctfa,68,scrambled_0.2,sample_30,0.95693566715182,0.520219422215403,74.49,0.5,0.2647058823529412,0.2352941176470588
d1ctfa,68,scrambled_0.2,sample_31,0.9397032724918288,0.649624943853613,73.46,0.4852941176470588,0.25,0.2647058823529412
d1ctfa,68,scrambled_0.2,sample_32,0.8076161270824848,1.4145454046099,62.52,0.5,0.1617647058823529,0.3382352941176471
d1ctfa,68,scrambled_0.2,sample_33,0.954287233951142,0.5889604267337224,75.78,0.5,0.2647058823529412,0.2352941176470588
d1ctfa,68,scrambled_0.2,sample_34,0.9359435533497256,0.9440686419925416,76.49,0.5,0.25,0.25
d1ctfa,68,scrambled_0.2,sample_35,0.9358962945829714,0.6625364392462828,80.27,0.5147058823529411,0.2647058823529412,0.2205882352941176
d1ctfa,68,scrambled_0.2,sample_36,0.9545505812296782,0.53162746578294,85.08,0.4852941176470588,0.2647058823529412,0.25
d1ctfa,68,scrambled_0.2,sample_37,0.9429856864895468,0.6109431725895013,80.23,0.4852941176470588,0.2647058823529412,0.25
d1ctfa,68,scrambled_0.2,sample_38,0.9366734749418696,0.6301809465556633,71.46,0.5,0.2647058823529412,0.2352941176470588
d1ctfa,68,scrambled_0.2,sample_39,0.9629977001921292,0.4760543741572614,84.87,0.5,0.2647058823529412,0.2352941176470588
d1ctfa,68,scrambled_0.2,sample_40,0.9290509041009402,0.712925734163411,83.47,0.4852941176470588,0.2647058823529412,0.25
d1ctfa,68,scrambled_0.2,sample_41,0.8493913588854729,1.1664117995601306,71.72,0.5,0.2647058823529412,0.2352941176470588
d1ctfa,68,scrambled_0.2,sample_42,0.9004753052064831,0.897218787482314,67.42,0.5,0.1323529411764706,0.3676470588235294
d1ctfa,68,scrambled_0.2,sample_43,0.934685997228177,0.658795900084402,79.78,0.5,0.2647058823529412,0.2352941176470588
d1ctfa,68,scrambled_0.2,sample_44,0.9278953016472178,1.0967681726319671,74.5,0.4852941176470588,0.2205882352941176,0.2941176470588235
d1ctfa,68,scrambled_0.2,sample_45,0.9551338742859816,0.5384412723606731,78.42,0.5,0.2941176470588235,0.2058823529411764
d1ctfa,68,scrambled_0.2,sample_46,0.8423650419051083,1.1830252917320452,68.25,0.4852941176470588,0.2647058823529412,0.25
d1ctfa,68,scrambled_0.2,sample_47,0.9466232593584332,0.5877997258720528,80.81,0.4852941176470588,0.2647058823529412,0.25
d1ctfa,68,scrambled_0.2,sample_48,0.9332076866512482,0.7071305116342667,82.48,0.4852941176470588,0.2647058823529412,0.25
d1ctfa,68,scrambled_0.2,sample_49,0.9331277153488716,0.6955637927577507,75.88,0.4852941176470588,0.2647058823529412,0.25
d1ctfa,68,scrambled_0.2,sample_50,0.8926867657573418,0.9187476911382438,72.8,0.5441176470588235,0.2647058823529412,0.1911764705882352
d1ctfa,68,scrambled_0.2,sample_51,0.9461742241730532,0.6184841570545379,75.61,0.5,0.2647058823529412,0.2352941176470588
d1ctfa,68,scrambled_0.2,sample_52,0.9153898468197796,0.8115548546303569,81.43,0.5,0.2647058823529412,0.2352941176470588
d1ctfa,68,scrambled_0.2,sample_53,0.9275200829631928,0.6894822654627979,77.01,0.4558823529411764,0.2647058823529412,0.2794117647058823
d1ctfa,68,scrambled_0.2,sample_54,0.944790582037627,0.6299608525246251,70.7,0.5,0.1911764705882352,0.3088235294117647
d1ctfa,68,scrambled_0.2,sample_55,0.9434953632966409,0.6157857142221745,70.65,0.5147058823529411,0.2205882352941176,0.2647058823529412
d1ctfa,68,scrambled_0.2,sample_56,0.8832581094671503,0.9863574258752512,74.29,0.5,0.2647058823529412,0.2352941176470588
d1ctfa,68,scrambled_0.2,sample_57,0.9343880304635528,0.6917289514580401,86.17,0.5,0.2205882352941176,0.2794117647058823
d1ctfa,68,scrambled_0.2,sample_58,0.9374285935931124,0.6338933574276978,81.84,0.5,0.25,0.25
d1ctfa,68,scrambled_0.2,sample_59,0.931669604481593,0.7150955733226612,73.13,0.4852941176470588,0.2647058823529412,0.25
d1ctfa,68,scrambled_0.2,sample_60,0.961742377209165,0.4982534698008316,76.02,0.5,0.2647058823529412,0.2352941176470588
d1ctfa,68,scrambled_0.2,sample_61,0.9632344016113268,0.4730362372245751,86.15,0.5,0.2647058823529412,0.2352941176470588
d1ctfa,68,scrambled_0.2,sample_62,0.9614432177781066,0.4934134619371872,77.91,0.5,0.2647058823529412,0.2352941176470588
d1ctfa,68,scrambled_0.2,sample_63,0.8680030994853882,1.0562904185327329,79.23,0.4705882352941176,0.2647058823529412,0.2647058823529412
d1ctfa,68,scrambled_0.2,sample_64,0.9432390686279196,0.6098444281250295,87.05,0.5,0.2647058823529412,0.2352941176470588
d1ctfa,68,scrambled_0.3,colabfold_d1ctfa,0.9734848063823208,0.3860049525397255,88.71,0.5,0.2647058823529412,0.2352941176470588
d1ctfa,68,scrambled_0.3,sample_1,0.9046427749901734,0.7842008917664137,68.84,0.4852941176470588,0.25,0.2647058823529412
d1ctfa,68,scrambled_0.3,sample_2,0.9698529275987444,0.4349823046562537,71.46,0.4852941176470588,0.2647058823529412,0.25
d1ctfa,68,scrambled_0.3,sample_3,0.8797369461017903,1.0665025942864583,70.4,0.5,0.1764705882352941,0.3235294117647059
d1ctfa,68,scrambled_0.3,sample_4,0.8231011449581371,1.8094767850881144,61.68,0.4117647058823529,0.2647058823529412,0.3235294117647059
d1ctfa,68,scrambled_0.3,sample_5,0.8544671486884079,1.3673447575032864,68.82,0.4264705882352941,0.2941176470588235,0.2794117647058823
d1ctfa,68,scrambled_0.3,sample_6,0.8539701444906145,1.1090956898804385,64.0,0.4852941176470588,0.2352941176470588,0.2794117647058823
d1ctfa,68,scrambled_0.3,sample_7,0.8625610701795553,1.1978679810816764,68.81,0.5,0.2058823529411764,0.2941176470588235
d1ctfa,68,scrambled_0.3,sample_8,0.930159022753014,0.6985911670121798,88.9,0.5,0.2647058823529412,0.2352941176470588
d1ctfa,68,scrambled_0.3,sample_9,0.8640580916189051,1.164785703974048,62.06,0.4705882352941176,0.25,0.2794117647058823
d1ctfa,68,scrambled_0.3,sample_10,0.7179472422503005,2.2963110002610425,50.83,0.4117647058823529,0.1911764705882352,0.3970588235294117
d1ctfa,68,scrambled_0.3,sample_11,0.9069141188579868,0.8455210121246574,68.44,0.4852941176470588,0.25,0.2647058823529412
d1ctfa,68,scrambled_0.3,sample_12,0.9126040262861476,0.8130582805212728,82.01,0.5,0.2647058823529412,0.2352941176470588
d1ctfa,68,scrambled_0.3,sample_13,0.939879377272878,0.6607127196769209,82.9,0.4852941176470588,0.2647058823529412,0.25
d1ctfa,68,scrambled_0.3,sample_14,0.8835438424589563,0.954933887207336,65.53,0.5,0.2647058823529412,0.2352941176470588
d1ctfa,68,scrambled_0.3,sample_15,0.8110588809305606,1.7023866036101776,60.42,0.4852941176470588,0.2941176470588235,0.2205882352941176
d1ctfa,68,scrambled_0.3,sample_16,0.8847766504269268,1.1339049628080555,77.8,0.4852941176470588,0.1764705882352941,0.3382352941176471
d1ctfa,68,scrambled_0.3,sample_17,0.9031104467538372,0.8550655722604644,80.22,0.4705882352941176,0.2205882352941176,0.3088235294117647
d1ctfa,68,scrambled_0.3,sample_18,0.8098149474014331,3.69330372377317,70.9,0.6470588235294118,0.1764705882352941,0.1764705882352941
d1ctfa,68,scrambled_0.3,sample_19,0.6550054752830513,2.282379652296997,59.82,0.4558823529411764,0.1764705882352941,0.3676470588235294
d1ctfa,68,scrambled_0.3,sample_20,0.8800706936257027,0.981141249289174,83.05,0.5,0.2941176470588235,0.2058823529411764
d1ctfa,68,scrambled_0.3,sample_21,0.9082599471846176,0.8233346736060719,75.29,0.4852941176470588,0.25,0.2647058823529412
d1ctfa,68,scrambled_0.3,sample_22,0.890537002742857,0.9495135712996048,77.35,0.4558823529411764,0.2647058823529412,0.2794117647058823
d1ctfa,68,scrambled_0.3,sample_23,0.8396876644740181,1.7873253968429648,64.06,0.4264705882352941,0.2058823529411764,0.3676470588235294
d1ctfa,68,scrambled_0.3,sample_24,0.8516902523359402,1.4385629033529452,56.55,0.4705882352941176,0.2352941176470588,0.2941176470588235
d1ctfa,68,scrambled_0.3,sample_25,0.74522509688535,2.253247331703525,58.95,0.2941176470588235,0.2647058823529412,0.4411764705882353
d1ctfa,68,scrambled_0.3,sample_26,0.7864824572234412,3.180234153737437,58.22,0.4558823529411764,0.2647058823529412,0.2794117647058823
d1ctfa,68,scrambled_0.3,sample_27,0.9473941237333812,0.6015569078010291,82.73,0.5,0.2647058823529412,0.2352941176470588
d1ctfa,68,scrambled_0.3,sample_28,0.895402087043659,0.9079828440807504,70.53,0.4852941176470588,0.2205882352941176,0.2941176470588235
d1ctfa,68,scrambled_0.3,sample_29,0.9062231610745806,0.8534769390919837,73.57,0.4852941176470588,0.1764705882352941,0.3382352941176471
d1ctfa,68,scrambled_0.3,sample_30,0.8971247404453502,0.9402083324307968,65.77,0.5,0.2647058823529412,0.2352941176470588
d1ctfa,68,scrambled_0.3,sample_31,0.6512216204693976,2.5331564130421222,67.97,0.3823529411764705,0.2205882352941176,0.3970588235294117
d1ctfa,68,scrambled_0.3,sample_32,0.953417282473514,0.5497282537013151,81.73,0.5,0.2647058823529412,0.2352941176470588
d1ctfa,68,scrambled_0.3,sample_33,0.7222605588927058,1.9906171983484309,61.93,0.3676470588235294,0.1470588235294117,0.4852941176470588
d1ctfa,68,scrambled_0.3,sample_34,0.758494077938171,3.136605909616209,61.87,0.3970588235294117,0.2352941176470588,0.3676470588235294
d1ctfa,68,scrambled_0.3,sample_35,0.6206289356467638,3.2586681079385973,50.4,0.4852941176470588,0.088235294117647,0.4264705882352941
d1ctfa,68,scrambled_0.3,sample_36,0.7868451566942299,2.088479528711496,65.05,0.4705882352941176,0.2352941176470588,0.2941176470588235
d1ctfa,68,scrambled_0.3,sample_37,0.6346283870399069,3.807017234828733,47.29,0.4117647058823529,0.1911764705882352,0.3970588235294117
d1ctfa,68,scrambled_0.3,sample_38,0.8495374043656878,1.45270562836121,65.21,0.5,0.1470588235294117,0.3529411764705882
d1ctfa,68,scrambled_0.3,sample_39,0.927172150984896,0.7074202131050192,72.2,0.4558823529411764,0.2647058823529412,0.2794117647058823
d1ctfa,68,scrambled_0.3,sample_40,0.8937580857047276,0.9095145611676918,75.18,0.4705882352941176,0.2058823529411764,0.3235294117647059
d1ctfa,68,scrambled_0.3,sample_41,0.940698407441772,0.6553724964762537,74.96,0.5,0.1911764705882352,0.3088235294117647
d1ctfa,68,scrambled_0.3,sample_42,0.950744206698984,0.5795014044693936,70.58,0.5,0.2647058823529412,0.2352941176470588
d1ctfa,68,scrambled_0.3,sample_43,0.7466417377844199,2.3461915723534235,49.22,0.4264705882352941,0.1911764705882352,0.3823529411764705
d1ctfa,68,scrambled_0.3,sample_44,0.6446214441802361,2.3315413135935734,48.75,0.4117647058823529,0.25,0.3382352941176471
d1ctfa,68,scrambled_0.3,sample_45,0.6292617877859853,3.470940736559371,54.78,0.4117647058823529,0.2794117647058823,0.3088235294117647
d1ctfa,68,scrambled_0.3,sample_46,0.8925056255082499,1.6152806282289929,70.84,0.5294117647058824,0.1764705882352941,0.2941176470588235
d1ctfa,68,scrambled_0.3,sample_47,0.9487278333098798,0.5950826230939344,78.38,0.5,0.2941176470588235,0.2058823529411764
d1ctfa,68,scrambled_0.3,sample_48,0.9176565595917596,0.791918791296311,64.44,0.4852941176470588,0.2941176470588235,0.2205882352941176
d1ctfa,68,scrambled_0.3,sample_49,0.9442675501598896,0.5929507139746221,75.14,0.5,0.2794117647058823,0.2205882352941176
d1ctfa,68,scrambled_0.3,sample_50,0.9495981284351304,0.5669960903229839,75.12,0.5,0.25,0.25
d1ctfa,68,scrambled_0.3,sample_51,0.9069166012608212,0.8487558283000962,73.38,0.5,0.25,0.25
d1ctfa,68,scrambled_0.3,sample_52,0.8826053642280701,0.9899205997133732,70.41,0.5,0.25,0.25
d1ctfa,68,scrambled_0.3,sample_53,0.9561079361040976,0.5034064401450417,78.44,0.5,0.2647058823529412,0.2352941176470588
d1ctfa,68,scrambled_0.3,sample_54,0.8193787572663568,1.6654667901034903,58.99,0.4264705882352941,0.25,0.3235294117647059
d1ctfa,68,scrambled_0.3,sample_55,0.7558058409061624,1.6817332753885896,57.25,0.5,0.1176470588235294,0.3823529411764705
d1ctfa,68,scrambled_0.3,sample_56,0.7806498135863569,2.1677325700972485,54.42,0.4411764705882353,0.1764705882352941,0.3823529411764705
d1ctfa,68,scrambled_0.3,sample_57,0.9128007408400683,0.7910777907620964,74.11,0.5,0.1470588235294117,0.3529411764705882
d1ctfa,68,scrambled_0.3,sample_58,0.9113711851845692,0.832159481097704,59.8,0.5,0.25,0.25
d1ctfa,68,scrambled_0.3,sample_59,0.7274905800863632,2.938734259885586,64.45,0.4705882352941176,0.2352941176470588,0.2941176470588235
d1ctfa,68,scrambled_0.3,sample_60,0.8248554605954971,1.596985272023055,74.46,0.5,0.2205882352941176,0.2794117647058823
d1ctfa,68,scrambled_0.3,sample_61,0.6107934406607559,3.656873879087146,48.55,0.3382352941176471,0.1764705882352941,0.4852941176470588
d1ctfa,68,scrambled_0.3,sample_62,0.6552765195339243,2.156050794331083,60.87,0.3970588235294117,0.2058823529411764,0.3970588235294117
d1ctfa,68,scrambled_0.3,sample_63,0.7306340231663296,2.1420518245482967,54.16,0.4264705882352941,0.2647058823529412,0.3088235294117647
d1ctfa,68,scrambled_0.3,sample_64,0.6607356943989082,2.652227024343049,59.75,0.5,0.2647058823529412,0.2352941176470588
d1ctfa,68,scrambled_0.4,colabfold_d1ctfa,0.9734848063823208,0.3860049525397255,88.71,0.5,0.2647058823529412,0.2352941176470588
d1ctfa,68,scrambled_0.4,sample_1,0.3015129736447148,13.338250466228049,42.75,0.6764705882352942,0.0,0.3235294117647059
d1ctfa,68,scrambled_0.4,sample_2,0.7840401409236276,2.356348654859673,50.62,0.5,0.1911764705882352,0.3088235294117647
d1ctfa,68,scrambled_0.4,sample_3,0.3723728479766809,11.657795270942222,37.07,0.1617647058823529,0.0,0.8382352941176471
d1ctfa,68,scrambled_0.4,sample_4,0.6124472296958472,3.657639920499851,41.84,0.3970588235294117,0.1323529411764706,0.4705882352941176
d1ctfa,68,scrambled_0.4,sample_5,0.6253956274114023,3.1122573182045,56.98,0.4264705882352941,0.2205882352941176,0.3529411764705882
d1ctfa,68,scrambled_0.4,sample_6,0.516195305067101,5.956917896421754,47.21,0.6470588235294118,0.0,0.3529411764705882
d1ctfa,68,scrambled_0.4,sample_7,0.8693294796681256,1.0576059375145408,56.32,0.5441176470588235,0.1911764705882352,0.2647058823529412
d1ctfa,68,scrambled_0.4,sample_8,0.8983054230497729,0.9227202044070052,63.17,0.5,0.1617647058823529,0.3382352941176471
d1ctfa,68,scrambled_0.4,sample_9,0.8874492298959441,1.1201805476120064,72.19,0.4852941176470588,0.088235294117647,0.4264705882352941
d1ctfa,68,scrambled_0.4,sample_10,0.3486285595099647,12.690105894628628,39.8,0.7647058823529411,0.0,0.2352941176470588
