,prot,filename,plddt,rmsd,rmsd_m,wrmsd,designable,designable_w,designable_m,designable_w_m,rmsd_sheba,designable_sheba,rmsd_sheba_m,designable_sheba_m,rmsd_tm_m,designable_tm_m,rmsd_tm,designable_tm,rmsd_mout,designable_rmsd_out_m,rmsd_out,designable_rmsd_out
2468,AF-Q9I498-att,sample_5,86.9555060240964,1.554625783091654,1.0126806082812103,1.1081659944702962,True,True,True,True,1.2538204110120776,True,0.6078300711727637,True,1.023744041346135,True,1.659726655305335,True,0.9842951115208548,True,0.9842951115208548,True
4193,AF-P9WKK3-att,sample_8,86.30551307847082,0.4154518123669974,0.2945548475643281,0.4026577227225606,True,True,True,True,0.4084608564159804,True,0.2697023321590296,True,0.2773122895745372,True,0.4614710510547706,True,0.237183496897205,True,0.237183496897205,True
6552,AF-Q8YSC3-att,sample_6,82.18307106598984,1.8415879755290336,1.3533926100057871,1.4118481227093258,True,True,True,True,1.647266151813276,True,0.9592208844480536,True,1.67205099895363,True,2.2405342015701493,False,1.146448189821088,True,1.146448189821088,True
6931,AF-P37486-att,sample_7,84.01920506912442,1.1159988724164882,0.7112837754848653,1.0905536870079944,True,True,True,True,1.038833370051968,True,0.5873712001732728,True,0.9144099159307892,True,1.2734190521010205,True,0.5743667864200872,True,0.5743667864200872,True
1903,AF-D0VWV1-att,sample_1,82.50055167055166,0.8574382728529676,0.6178789769665007,0.8661539461835702,True,True,True,True,0.8551324963040946,True,0.559379300952938,True,0.6314616421200131,True,0.89645651640246,True,0.475776618225933,True,0.475776618225933,True
3377,AF-P00864-att,sample_5,83.97637523837466,0.6447713713081052,0.5065833405503654,0.6418920004966805,True,True,True,True,0.6436934896489453,True,0.5048431814641553,True,0.5149132303567769,True,0.6463605916718672,True,0.4806212228031827,True,0.4806212228031827,True
7141,AF-Q3KFK7-att,sample_1,84.63608531994981,0.894273278534251,0.5693646599915039,0.8785866409495648,True,True,True,True,0.9057736778949534,True,0.4215497132790641,True,0.4053917822879218,True,1.0150510339866756,True,0.3575898575515101,True,0.3575898575515101,True
6785,AF-Q82ZQ3-att,sample_8,86.82564263322884,0.8692092204383135,0.5366788397648401,0.7685440629045407,True,True,True,True,0.7838093185751327,True,0.4368599117590017,True,0.4684969354988462,True,0.8093748775319922,True,0.4414252203351817,True,0.4414252203351817,True
920,AF-P00630-att,sample_5,90.27267419962337,0.5609158442358063,0.497607956276976,0.5543456635995326,True,True,True,True,0.5609210120736601,True,0.4981343784360656,True,0.5017416458701657,True,0.5600652828159656,True,0.4631837050209194,True,0.4631837050209194,True
1614,AF-P37528-att,sample_4,91.0719417475728,0.3221865246001973,0.2787367359558785,0.3210989729560095,True,True,True,True,0.3221931725701032,True,0.2784845300353087,True,0.2784835562040217,True,0.322194282965525,True,0.2499168665529408,True,0.2499168665529408,True
1625,AF-Q27049-att,sample_3,77.56358114233906,3.0496340667741957,1.9392645754417972,2.9414128105697737,False,False,True,True,3.312660039253432,False,1.1597253372672405,True,1.3560606170484155,True,3.627273842086306,False,1.2105413487785903,True,1.2105413487785903,True
5592,AF-Q72G28-att,sample_4,91.66615328467154,0.3836629622464345,0.3018107894572404,0.3824822479369376,True,True,True,True,0.3836368401336963,True,0.3019256471789742,True,0.2991614274245962,True,0.3837326844564757,True,0.2820004469942536,True,0.2820004469942536,True
166,AF-Q9Y924-att,sample_1,84.04331714087441,0.5158958234290002,0.4447264503073942,0.5126415464987961,True,True,True,True,0.5158929443715381,True,0.4446196186261497,True,0.4444197650778081,True,0.515883171548553,True,0.4215654525393881,True,0.4215654525393881,True
6120,AF-Q9KCU1-att,sample_6,83.74077519379844,0.5349486121901896,0.379225595105908,0.5152228529974363,True,True,True,True,0.5294960477917959,True,0.3781653906038766,True,0.3987258499110685,True,0.5486388321638532,True,0.3639678625444438,True,0.3639678625444438,True
8702,AF-Q57ZH3-att,sample_8,77.09278406518787,4.825293004853026,3.111361131907245,3.9082795149310545,False,False,False,True,4.51710616877773,False,2.102494540363616,False,3.7696801828933144,False,5.724907958715411,False,2.468255237024334,False,2.468255237024334,False
3093,AF-Q9WWU5-att,sample_3,91.88634464751958,0.5372419251661279,0.3902756424585381,0.5366684317016759,True,True,True,True,0.5375288318837089,True,0.3912794320980071,True,0.4056281890131688,True,0.5400908448028554,True,0.3487814522486569,True,0.3487814522486569,True
8127,AF-Q7A161-att,sample_6,86.31559523809524,0.3055675362974874,0.2315522151699849,0.3012897926733306,True,True,True,True,0.3013968636655154,True,0.2302031052129121,True,0.2393294161537376,True,0.310794800683314,True,0.2122290235640644,True,0.2122290235640644,True
8569,AF-P11069-att,sample_7,86.27024369747899,0.5688601664640663,0.4032641247395134,0.546150301083737,True,True,True,True,0.5679732685992034,True,0.3755061251627385,True,0.3962010408547454,True,0.6075454330689247,True,0.3765727544683031,True,0.3765727544683031,True
2612,AF-A0R5U2-att,sample_5,87.5991315618924,0.4845164154913488,0.4198330109430812,0.4844997892996486,True,True,True,True,0.4845168550697785,True,0.4076345807576332,True,0.4118167585846372,True,0.538994120280326,True,0.3857970939781294,True,0.3857970939781294,True
8606,AF-Q8EDL6-att,sample_7,76.33526865671641,1.0573966910041492,0.7082630537322157,1.0482617837667765,True,True,True,True,1.0408187928515522,True,0.6940070971702914,True,0.7609725962840397,True,1.0905811600680406,True,0.6085234063148439,True,0.6085234063148439,True
2202,AF-P01070-att,sample_2,88.4250222882615,0.4468206086168909,0.319162137704975,0.4481557499364689,True,True,True,True,0.4468428929131011,True,0.3137922601460165,True,0.3195766737741434,True,0.4468420158989376,True,0.2765358316077209,True,0.2765358316077209,True
1963,AF-Q9N384-att,sample_7,89.34978417266187,0.7945521539575477,0.408906448673674,0.6680197565356094,True,True,True,True,0.785767080801957,True,0.4003700667410749,True,0.6704752166511365,True,1.0203089787838164,True,0.3851036194617097,True,0.3851036194617097,True
1309,AF-P80380-att,sample_1,86.87162732919255,0.969376038936376,0.8025103844983941,0.9199823148000872,True,True,True,True,0.9430294419746,True,0.7249193161536829,True,0.7568811620807385,True,0.9937637606657044,True,0.7340252159161771,True,0.7340252159161771,True
8520,AF-Q7M413-att,sample_2,90.4778978978979,0.3773715226367152,0.3564496781374535,0.3773172841988197,True,True,True,True,0.3773706891539272,True,0.3566416715362954,True,0.3566100421577033,True,0.377369589025276,True,0.3389785612086115,True,0.3389785612086115,True
3699,AF-P23919-att,sample_6,88.14263157894737,0.5609242499370999,0.5199091309230612,0.5568525945577165,True,True,True,True,0.5609093385778231,True,0.5198678551138839,True,0.5198664362660936,True,0.5609090455182446,True,0.486876648217762,True,0.486876648217762,True
5545,AF-A0A0R8PDN4-att,sample_7,89.54195020746887,0.4511328111200074,0.3434643487463159,0.4445636621157137,True,True,True,True,0.4511372235859241,True,0.3435508498571085,True,0.351239889591362,True,0.4580220653192257,True,0.3171926440235471,True,0.3171926440235471,True
6187,AF-P0ADU5-att,sample_4,83.2719653893696,4.2685151620736015,2.3743219037859045,3.320457020850757,False,False,False,True,4.241668554704111,False,2.263274960818453,False,4.391342858911494,False,6.422830263553192,False,2.074822871103748,False,2.074822871103748,False
4728,AF-P05655-att,sample_4,74.64315380184331,1.865935405711405,1.13443632785568,1.7488461618197384,True,True,True,True,1.756256883195286,True,0.8406198372166085,True,1.020036913482019,True,1.8474419709996557,True,1.000142971501231,True,1.000142971501231,True
1630,AF-Q9FFF6-att,sample_7,85.300640518172,0.6963083913087074,0.5394572179974864,0.7021593105791021,True,True,True,True,0.696931697018834,True,0.5421351582983398,True,0.5365169972895109,True,0.7238674301141391,True,0.4596953570370263,True,0.4596953570370263,True
5587,AF-Q5ZHQ2-att,sample_2,90.79002921129504,0.3938773626004632,0.3374241445954573,0.3908912119784223,True,True,True,True,0.3938832272224463,True,0.322270515454125,True,0.3377506913944547,True,0.3938829898376921,True,0.2895973592654379,True,0.2895973592654379,True
858,AF-P14725-att,sample_4,60.824627098789534,9.34273219717104,8.094220640034504,9.348694011080273,False,False,False,False,11.641009993834112,False,6.087569303619737,False,10.846560324064098,False,19.91348256156178,False,7.474850706206938,False,7.474850706206938,False
4600,AF-P36936-att,sample_7,93.87446001167542,0.5366025307647416,0.402232661838628,0.5225112751157226,True,True,True,True,0.536597704265176,True,0.4025358566817502,True,0.39692037960779,True,0.5360326375194792,True,0.3505669511298862,True,0.3505669511298862,True
6662,AF-P61711-att,sample_7,88.07773177317732,0.4001510798988813,0.3602529908568368,0.4008339765710061,True,True,True,True,0.4001511758897473,True,0.3160514334656972,True,0.3158781186017374,True,0.4121788134792534,True,0.2908920156231399,True,0.2908920156231399,True
6794,AF-P00149-att,sample_8,89.35521739130435,0.5994109284086543,0.3925080072650773,0.5756870981431766,True,True,True,True,0.5819956818946032,True,0.3671093861187897,True,0.3726071124583667,True,0.6007463470106896,True,0.3474803503468992,True,0.3474803503468992,True
4940,AF-Q46381-att,sample_8,83.35045164457536,2.447603966995275,1.5782966907222804,2.037853822570822,False,False,True,True,1.9990479101963807,True,1.036464482849914,True,1.9298860227506007,True,2.7566827176895266,False,1.3774291530510911,True,1.3774291530510911,True
8348,AF-P02229-att,sample_3,88.4245775301764,0.5836402558807473,0.5056854722752723,0.5748024556305985,True,True,True,True,0.5836164376942206,True,0.5056932450172503,True,0.5057027962530842,True,0.583617908420393,True,0.4533085663980425,True,0.4533085663980425,True
4623,AF-P53610-att,sample_2,86.69728293413174,0.7763742494000181,0.4834229392802198,0.7674304330433018,True,True,True,True,0.7667179395167781,True,0.4603529371067281,True,0.4571921245401233,True,0.7728417193179015,True,0.4430453113684611,True,0.4430453113684611,True
8803,AF-A0A2S9PCG6-att,sample_7,83.74378209348257,1.5770882466704466,0.8469910826229118,1.521038890372762,True,True,True,True,1.5055684262939788,True,0.7272762296788169,True,0.8176341039182218,True,1.5696291354651422,True,0.7555825819977915,True,0.7555825819977915,True
4870,AF-Q5NIN6-att,sample_7,85.3411690647482,0.7561675813517782,0.5926905436760147,0.779572718580795,True,True,True,True,0.7561842304202425,True,0.5926303341098232,True,0.5926450398822993,True,0.7554451608216396,True,0.5561687802484039,True,0.5561687802484039,True
3912,AF-Q9NPA8-att,sample_2,86.4961863173217,0.5659083051471985,0.4778304471678619,0.5642064687459932,True,True,True,True,0.5658904940421986,True,0.477631484795027,True,0.4671243268919282,True,0.5676171859674823,True,0.4525850323145973,True,0.4525850323145973,True
2229,AF-P29717-att,sample_3,89.09426526717557,0.509697072211034,0.4295050579045813,0.5064703276953512,True,True,True,True,0.5096611258144328,True,0.4086525158450134,True,0.4110207176167247,True,0.5288982166432789,True,0.3635118647388889,True,0.3635118647388889,True
3331,AF-P17854-att,sample_7,88.24388425153033,0.5445268882787025,0.4706759261157489,0.5370509824589573,True,True,True,True,0.5445385972215127,True,0.4708709646843068,True,0.46503220143846,True,0.5429278710373028,True,0.4428043408711486,True,0.4428043408711486,True
4694,AF-Q9LUJ3-att,sample_1,82.13,0.8514192348592202,0.6388960397630739,0.8195545262954097,True,True,True,True,0.8241881929564538,True,0.5722776961659601,True,0.5900792015533981,True,0.8335953630580035,True,0.5209124765698787,True,0.5209124765698787,True
4265,AF-P0A3Y7-att,sample_8,88.53796025715957,0.3689069265602935,0.3419595835055565,0.3694822994268426,True,True,True,True,0.3689135108943079,True,0.3193065219136973,True,0.3190808732598489,True,0.3786172578675312,True,0.3160751763184312,True,0.3160751763184312,True
4158,AF-P9WPP9-att,sample_6,87.10356895556838,0.8310149242077858,0.6652927888575333,0.8128980645020741,True,True,True,True,0.8313719094708495,True,0.5974500988871236,True,0.603096889407093,True,0.8504506166112193,True,0.5538100008943222,True,0.5538100008943222,True
5994,AF-Q8NP59-att,sample_6,90.74276740237693,0.3180406225567926,0.2448232883226184,0.3125183725241851,True,True,True,True,0.3180704259744386,True,0.2449301130269393,True,0.2449123598779236,True,0.318062642430506,True,0.2222989191310597,True,0.2222989191310597,True
2794,AF-P51151-att,sample_1,89.15348973607038,0.503069280809676,0.4273595337395838,0.4952291197448155,True,True,True,True,0.5030604066052123,True,0.3746546163055487,True,0.3854307969732061,True,0.5344213454409082,True,0.3502832427054962,True,0.3502832427054962,True
6692,AF-P74334-att,sample_3,86.55182733050847,0.6700470934176146,0.4909687089176874,0.6650248388836941,True,True,True,True,0.6696791250684379,True,0.493905830735707,True,0.4955287667789502,True,0.6743552464886545,True,0.4526318662850217,True,0.4526318662850217,True
4243,AF-B2BKB1-att,sample_1,93.49892938496583,0.4202454850805389,0.2850276845836593,0.418700947523879,True,True,True,True,0.4191756969174293,True,0.2803310155283227,True,0.2894586371629237,True,0.4217622339321478,True,0.2621281622069826,True,0.2621281622069826,True
4517,AF-B2J981-att,sample_8,85.14911719939117,1.1236259193233382,0.6250512061338941,1.0472227087405557,True,True,True,True,1.028692835631637,True,0.4613873069606884,True,0.5619545067252121,True,1.1945518573145046,True,0.4972817598071801,True,0.4972817598071801,True
2465,AF-O32181-att,sample_8,86.96048039215687,1.6621940643821684,1.2351779201847433,1.6240181149795383,True,True,True,True,1.6363831527901511,True,1.140177200194791,True,1.331896765849875,True,2.029672190008017,False,1.2082477305812107,True,1.2082477305812107,True
