,prot,filename,plddt
26,151233,AF-Q60B81-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,94.79136642498604
27,210200,AF-Q9NQF3-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,85.90109424414928
28,155897,AF-F7XCB8-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,92.3944761904762
29,169669,AF-Q2S1B8-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,87.43321959273527
30,186856,AF-Q1GHH3-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,96.5199018404908
31,252263,AF-Q80VC9-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,56.31192252363338
32,154441,AF-B2HID9-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,90.58003328578222
33,92529,AF-Q92KR5-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,73.23033824514401
34,172568,AF-Q1M7M2-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,94.31504433903898
35,59822,AF-A0A373GFY9-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,89.84920328688818
36,168377,AF-Q9K7J2-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,93.91656179775282
37,187809,AF-Q5LRV1-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,94.71857415658816
38,150114,AF-Q92WX5-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,95.65609289617488
39,31120,AF-A1US88-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,93.42454742312692
40,150891,AF-Q39S36-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,96.45474970553592
41,156545,AF-F7X303-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,65.99955252918288
42,159010,AF-A0A4D4MXU9-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,93.6324193548387
43,152074,AF-A7IFH1-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,79.7894651866801
44,12483,AF-Q5V198-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,97.26150283553876
45,163065,AF-A0A636MU70-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,91.11645458183274
46,168258,AF-A0LET0-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,74.84577266535493
47,29247,AF-Q09AT2-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,86.8319352708058
48,252246,AF-A0A2K6P7I9-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,89.43755760368664
49,190567,AF-A6NQ07-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,83.75255665310866
50,223888,AF-A0A286YDH1-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,69.79761085972851
51,160128,AF-S2RY67-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,92.77090544157002
52,245534,AF-Q99220-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,67.5760558139535
53,218895,AF-A0A139XYS7-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,93.98659480153133
54,144668,AF-Q8XNB1-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,37.67403174603175
55,166465,AF-A4JV08-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,77.69852370689657
56,12332,AF-A0A101DCZ8-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,96.0438292414804
57,1796,AF-Q97WL6-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,90.86587290337822
58,167811,AF-Q7NKS7-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,94.04297977036632
59,242190,AF-H9F0Z6-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,84.59478260869567
60,11693,AF-Q4JAE4-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,92.64490838618744
61,89259,AF-Q3IV13-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,86.96308764209755
62,249847,AF-Q22706-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,83.15370901348474
63,240614,AF-Q9Y572-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,82.22119195046439
64,249913,AF-Q9Y446-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,67.88356979778213
65,182407,AF-Q1RJ93-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,93.6245998240985
66,876,AF-Q58462-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,89.64227420565425
67,169591,AF-A0KJE2-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,94.59315568862276
68,32962,AF-Q9KEP7-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,93.99475916230368
69,111558,AF-L7N5R0-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,95.51643896523848
70,153685,AF-Q47MW3-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,90.66417827829738
71,250189,AF-A0A2K5C8I4-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,57.70864438471427
72,152323,AF-A3PBI9-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,90.0999073475544
73,241622,AF-A0A0D9QVM8-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,56.50987777551436
74,164372,AF-A9KM36-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,93.39225553176304
75,58118,AF-A0A373GMB0-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,91.70760835671967
76,102272,AF-Q882R7-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,87.8356782841823
77,200494,AF-Q8YLX8-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,92.64407720144752
78,184799,AF-A5GW98-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,95.4582372881356
79,155308,AF-Q931C8-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,97.52593611793613
80,205711,AF-B8HHP9-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,92.02936050860134
81,12764,AF-Q9YEM0-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,91.67794172932332
82,107139,AF-W8U8C2-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,91.02568125516102
83,153200,AF-Q8DYM8-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,94.43376
84,152936,AF-Q7VC93-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,94.71560025141422
85,155645,AF-Q92Z41-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,59.45897777777778
86,43271,AF-A0A0H3K4F7-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,89.97401926444833
87,287614,AF-Q4Q7X6-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,94.92919031719532
88,170239,AF-A0A0H2UMY6-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,92.73085150265176
89,169849,AF-A0A085PQA0-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,82.50727232537577
90,51860,AF-Q2G5Y7-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,97.71604004449388
91,155894,AF-Q92XS3-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,90.93965601965604
92,161625,AF-B1M8T5-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,87.89887291099885
93,35343,AF-Q89YR3-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,92.9250560173473
94,251288,AF-A5E5V0-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,88.78227722772277
95,149419,AF-Q5QYR2-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,88.29619014573213
96,12791,AF-Q9HL86-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,95.14541619156216
97,239578,AF-A0A6D2W4W8-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,83.36046006944444
98,117742,AF-G9XMY5-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,87.96537107602977
99,150540,AF-A0A7C2PM36-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,75.80751983298539
100,156369,AF-Q92RI4-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,89.63585326525128
101,252567,AF-Q8BK84-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,86.44155111633374
102,153481,AF-M3HE07-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,93.71970750317932
103,252113,AF-A0A7G2EYC5-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,87.00277570093458
104,289792,AF-A0A4X2LB97-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,81.99549822764868
105,170858,AF-A0A0H2V6S4-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,93.43981005586592
106,156639,AF-Q92Q35-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,97.57853123509776
107,11639,AF-Q97AD3-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,93.55373026315787
108,252269,AF-Q86UU1-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,58.10016332492365
109,32460,AF-A1WLE6-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,93.15514495412845
110,149785,AF-Q92XJ9-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,96.06868507433867
111,187653,AF-A0A850LCF6-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,95.8243620057073
112,158575,AF-D1A759-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,88.94718390804599
113,187235,AF-Q470Y2-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,97.43705439330544
114,207446,AF-A3DG71-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,91.49367944461213
115,207170,AF-A0A0H3C0U4-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,85.8718013899049
116,97369,AF-A0A4D4MTG8-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,76.66114138438881
117,151981,AF-Q7MRG3-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,96.13436597110754
118,159516,AF-B8J4W1-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,95.73064214827784
119,98717,AF-Q7MVV4-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,91.9658331385838
120,154882,AF-Q5NR82-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,76.3043033596838
121,151356,AF-Q2K682-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,95.62091918911416
122,215542,AF-A0A2J8WJK3-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,81.9538839029979
123,152739,AF-A9BAS3-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,95.59420960084404
124,170628,AF-A0A0X1KW93-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,95.98855026147588
125,152349,AF-A2BZ44-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,75.26854618135913
126,153931,AF-A0A6N4SPH3-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,94.43810398613518
127,251946,AF-P51116-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,67.58866730584852
128,205314,AF-Q12ER2-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,94.04639474593849
129,24968,AF-P9WPD0-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,89.19995850622406
130,144606,AF-A0A174QR52-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,93.94530524220306
131,12384,AF-Q97WY7-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,93.14011867088608
132,234648,AF-A0A6Q8PH75-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,83.27687453323375
133,252675,AF-Q583D6-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,42.255449183303085
134,153958,AF-Q8XNR0-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,92.04033175355453
135,170380,AF-Q8A6V5-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,85.87066168623265
136,92003,AF-A0A0P9WUY6-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,96.97630255402753
137,144026,AF-A0A7U4Z2G0-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,97.84593893129772
138,217467,AF-Q4V9J0-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,96.27787234042552
139,119041,AF-Q39WG5-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,95.6708658399098
140,159966,AF-Q8XR94-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,90.86807918673088
141,58723,AF-A0A174KAI4-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,91.5915820504422
142,215363,AF-Q6P5W2-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,61.151627296587925
143,166757,AF-Q1GQB4-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,87.2764778233321
144,57299,AF-Q6NBZ5-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,86.78835735963581
145,188031,AF-Q28MS9-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,95.82077701149426
146,117200,AF-Q47UZ5-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,89.31573841961853
147,169596,AF-Q6NAG8-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,96.69941302791696
148,169734,AF-A7A6W1-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,83.0809295120062
149,85626,AF-Q88EU2-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,59.12684158740571
150,382,AF-M0H6A9-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,89.56074200426438
151,154453,AF-B2HDM4-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,81.5307360290777
152,156569,AF-Q92QJ4-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,65.62206574731857
153,154695,AF-Q92RW9-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,73.04515678617915
154,166053,AF-A0A0H2VCB9-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,87.40329821480832
155,159542,AF-D6Y1H6-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,94.94155658300308
156,197665,AF-Q6FEF8-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,94.61779128672748
157,224060,AF-F5H5R8-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,86.13772995487678
158,46940,AF-Q2W1L3-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,94.6063544813696
159,65642,AF-A3DH95-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,91.20465824665676
160,109816,AF-C6SFC9-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,87.30214318921432
161,152787,AF-A2CDE6-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,71.87280448717948
162,250710,AF-Q9P382-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,75.83433840841312
163,75669,AF-Q74A63-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,92.33813169984684
164,54683,AF-Q47QZ6-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,96.0368916069169
165,155729,AF-Q92YM5-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,81.40087427610686
166,155745,AF-Q926A3-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,87.70468502294536
167,163020,AF-A0A0H2UPR0-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,74.28174379915306
168,169971,AF-B4RM95-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,93.54137048880769
169,171105,AF-A0A4D4LND1-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,80.1186089965398
170,45652,AF-Q97H19-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,96.5498488736812
171,108263,AF-Q5M6A9-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,92.48428907168038
172,17145,AF-A0A832SWH4-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,82.95629702970297
173,249794,AF-Q86NJ4-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,58.224754681937775
174,202528,AF-A0A829NUM9-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,68.98208186309104
175,167511,AF-A0A223DQ51-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,91.38129052081734
176,287539,AF-A0A3S7WQS5-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,84.72777802640412
177,153869,AF-Q1H1I0-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,95.80576712827988
178,169954,AF-A0KMF9-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,85.87329920131067
179,11813,AF-A6UPX7-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,88.23062048588312
180,109786,AF-E6MU81-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,81.1487819025522
181,80145,AF-A0A330JX62-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,84.34091279959205
182,12383,AF-Q9YC63-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,95.57041945560016
183,10834,AF-Q9YFT7-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,79.78148181818182
184,152874,AF-A0A318R0N2-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,84.72508379233564
185,61609,AF-Q832I0-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,85.89433108633654
186,155719,AF-Q92YP5-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,95.21604448320976
187,16896,AF-O27210-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,93.609423828125
188,158644,AF-A1WF69-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,92.60418385385977
189,11748,AF-A0A5C0XXV3-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,95.90935081148564
190,185041,AF-A0A3R9W8N7-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,80.53600395927602
191,32258,AF-A0A0F2DXE7-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,91.51667794153175
192,152130,AF-A7IIN0-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb,88.99334113973458
193,35634,AF-A6BKA1-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,83.89352809547489
194,60579,AF-A0A380ZB16-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,91.161727664155
195,154457,AF-A0PV73-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,77.93065157371618
196,215539,AF-A0A6D2WTL6-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,81.78667299477931
197,205476,AF-Q125A9-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,95.34088997897686
198,78546,AF-Q9KZK2-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,87.18816115107913
199,245573,AF-H0GQA9-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,67.70352374551972
200,249982,AF-Q5XHX3-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,71.11680135494798
201,227153,AF-Q7XA07-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,82.04612854096864
202,172536,AF-Q7NGR6-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,87.54968137971353
203,156003,AF-F7X338-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb,91.60909356725146
204,217785,AF-M1VCB4-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,83.96609070294785
205,218339,AF-N1P2Y4-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,88.57417709782105
206,205286,AF-Q12GN0-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb,91.93638580931264
207,149708,AF-Q92Z32-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,92.9558964879852
208,161643,AF-A0A0U0X239-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,97.18590273556232
209,158731,AF-C3T637-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,90.5874
210,160732,AF-Q39VN4-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,87.90456557110315
211,217531,AF-Q5BLD9-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,91.99185193419298
212,252137,AF-A0A2I0C0Y6-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,69.79256591892955
213,219496,AF-A3LTI6-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb,96.20509501187648
214,187244,AF-Q6D9E3-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,90.09772681954138
215,251,AF-D4GP40-F1.msa_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb,96.52606685410808
